"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"S7M8LA3N","webpage","","","New Publications Policy · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - New Publications Policy · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:08:54","2022-08-23 18:12:29","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3WGI7XLI","webpage","","","Meeting Report Template · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Meeting Report Template · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:00","2022-08-23 18:13:41","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQU5STZD","webpage","","","Meeting Minutes Template · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Meeting Minutes Template · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:00","2022-08-23 18:13:45","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EXS9A64I","webpage","","","Editorial Team · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Editorial Team · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:05","2022-08-23 18:14:25","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LV53KQY6","webpage","","","Technical Team · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Technical Team · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:05","2022-08-23 18:14:28","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73UZA2E3","webpage","","","Communication Team · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Communication Team · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:05","2022-08-23 18:14:29","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IS9NXC78","webpage","","","Global Team · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Global Team · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:05","2022-08-23 18:14:42","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6SKTMZNP","webpage","","","Requesting Translation Guidelines · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Requesting Translation Guidelines · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:10","2022-08-23 18:09:46","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8X3TQF3P","webpage","","","Neutral Political Policy · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Neutral Political Policy · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:10","2022-08-23 18:09:56","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FSJBZNC","webpage","","","Institutional Credit for Editorial Work · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Institutional Credit for Editorial Work · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:10","2022-08-23 18:10:03","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMJLFWXD","webpage","","","Making Technical Contributions · programminghistorian/jekyll Wiki","","","","","https://github.com/programminghistorian/jekyll/wiki/Making-Technical-Contributions","","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:06:40","","","","","","","","","","","","","","","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4NSD7ZVW","webpage","","","Creating Blog Posts · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Creating Blog Posts · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:07:15","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BH6HXSTM","webpage","","","project-and-business-archive/ProgHist-Service-Integrations.md at master · programminghistorian/project-and-business-archive","","","","","https://github.com/programminghistorian/project-and-business-archive/blob/master/service-integrations/ProgHist-Service-Integrations.md","","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:07:44","","","","","","","","","","","","","","","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EI2LAFJW","webpage","","","Brand Guidelines · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Brand Guidelines · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:07:52","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBN3NSLW","webpage","","","French Translation Documentation · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - French Translation Documentation · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:07:56","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMKK5C4T","webpage","","","Technical Tutorial on Translation Links · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Technical Tutorial on Translation Links · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:08:03","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QEQWIPGT","webpage","","","Technical Tutorial on Setting Up a New Language · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Technical Tutorial on Setting Up a New Language · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:08:13","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXM8N739","webpage","","","Technical Tutorial on Search · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Technical Tutorial on Search · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:08:31","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLEKCQS8","webpage","","","Retiring a Lesson from the Twitter Bot · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Retiring a Lesson from the Twitter Bot · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:08:39","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYNEJNWZ","webpage","","","Accessibility · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Accessibility · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:18","2022-08-23 18:08:46","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CDQWGFDP","webpage","","","Ombudsperson Role · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Ombudsperson Role · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:23","2022-08-23 18:04:23","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FVH4PEJM","webpage","","","Onboarding Process for New Editors · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Onboarding Process for New Editors · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:27","2022-08-23 17:59:02","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8RNH6LB8","webpage","","","Leading a Shadowing process · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Leading a Shadowing process · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:27","2022-08-23 17:59:06","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPNQ6WG5","webpage","","","Board of Director Continuing Development · programminghistorian/jekyll Wiki","GitHub","","","","https://github.com/programminghistorian/jekyll","Jekyll-based static site for The Programming Historian  - Board of Director   Continuing Development · programminghistorian/jekyll Wiki","","2022-09-01 12:55:34","2022-09-01 13:09:27","2022-08-23 17:59:18","","","","","","","","","","","","","","en","","","","","","","","","","","Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMNTR3LH","webpage","","","Home · programminghistorian/jekyll Wiki","","","","","https://github.com/programminghistorian/jekyll/wiki","","","2022-09-01 12:55:34","2022-09-21 17:39:18","2022-08-23 17:58:09","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Programming Historian Wiki</h1> <p>Acessando a <a href=""https://github.com/programminghistorian/jekyll/wiki"" rel=""noopener noreferrer nofollow"">Wiki do Programming Historian </a>encontramos um conjunto bastante detalhado de informações sobre o projeto. As páginas contemplam os aspectos técnicos, as obrigações e competências de todos os cargos do projeto, assim como as questões relacionadas aos aspectos financeiros, recursos humanos e o treinamento de novos membros.</p> <h2>Índice de páginas</h2> <h3>Training</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Onboarding-Process-for-New-Editors"" rel=""noopener noreferrer nofollow"">Onboarding-Process-for-New-Editors</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Leading-a-Shadowing-process"" rel=""noopener noreferrer nofollow"">Leading-a-Shadowing-process</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Board-of-Director---Continuing-Development"" rel=""noopener noreferrer nofollow"">Board-of-Director---Continuing-Development</a> </li> </ul> <h3>The Ombudsperson Role</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Ombudsperson-Role"" rel=""noopener noreferrer nofollow"">Ombudsperson Role</a> </li> </ul> <h3>Technical Guidance</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Making-Technical-Contributions"" rel=""noopener noreferrer nofollow"">Making Technical Contributions</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Creating-Blog-Posts"" rel=""noopener noreferrer nofollow"">Creating Blog Posts</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Service-Integrations"" rel=""noopener noreferrer nofollow"">Service Integrations</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Brand-Guidelines"" rel=""noopener noreferrer nofollow"">Brand Guidelines</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/French-Translation-Documentation"" rel=""noopener noreferrer nofollow"">French Translation Documentation</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Technical-Tutorial-on-Translation-Links"" rel=""noopener noreferrer nofollow"">Technical Tutorial on Translation Links</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Technical-Tutorial-on-Setting-Up-a-New-Language"" rel=""noopener noreferrer nofollow"">Technical Tutorial on Setting Up a New Language</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Technical-Tutorial-on-Search"" rel=""noopener noreferrer nofollow"">Technical Tutorial on Search</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Retiring-a-Lesson-from-the-Twitter-Bot"" rel=""noopener noreferrer nofollow"">Retiring a Lesson from the Twitter Bot</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Accessibility"" rel=""noopener noreferrer nofollow"">Accessibility</a> </li> </ul> <h3>Editorial Guidance</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/How-to-Request-a-new-DOI"" rel=""noopener noreferrer nofollow"">How to Request a New DOI</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Achieving-Sustainability%3A-Copyediting%2C-Typesetting%2C-Archival-Links%2C-Copyright-Agreements"" rel=""noopener noreferrer nofollow"">Achieving Sustainability: Copyediting, Typesetting, Archival Links, Copyright Agreements</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Lesson-Maintenance-Workflow"" rel=""noopener noreferrer nofollow"">Lesson Maintenance Workflow</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Training-and-Support-for-Editorial-Work"" rel=""noopener noreferrer nofollow"">Training and Support for Editorial Work</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/The-Programming-Historian-Digital-Object-Identifier-Policy-%28April-2020%29"" rel=""noopener noreferrer nofollow"">The-Programming-Historian-Digital-Object-Identifier-Policy-(April-2020)</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Service-Agreement-Publisher-and-Publications"" rel=""noopener noreferrer nofollow"">Service-Agreement-Publisher-and-Publications</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/ProgHist-services-to-Publications"" rel=""noopener noreferrer nofollow"">ProgHist-services-to-Publications</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Technical-Tutorial-on-Setting-Up-a-New-Language"" rel=""noopener noreferrer nofollow"">Technical Tutorial on Setting Up a New Language</a> </li> </ul> <h3>Social Guidance</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Requesting-Translation-Guidelines"" rel=""noopener noreferrer nofollow"">Requesting Translation Guidelines</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Neutral-Political-Policy"" rel=""noopener noreferrer nofollow"">Neutral-Political-Policy</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Institutional-Credit-for-Editorial-Work"" rel=""noopener noreferrer nofollow"">Institutional Credit for Editorial Work</a> </li> </ul> <h3>Finances</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Project-Costs"" rel=""noopener noreferrer nofollow"">Project Costs</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Spending-Requests-and-Reimbursement"" rel=""noopener noreferrer nofollow"">Spending-Requests-and-Reimbursement</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Funding-Opportunities"" rel=""noopener noreferrer nofollow"">Funding Opportunities</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Invoice-Template"" rel=""noopener noreferrer nofollow"">Invoice Template</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Donations-and-Fundraising-Policies"" rel=""noopener noreferrer nofollow"">Donations and Fundraising Policies</a> </li> </ul> <h3>Human Resources</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Privileges-and-Responsibilities-of-Membership"" rel=""noopener noreferrer nofollow"">Privileges-and-Responsibilities-of-Membership</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Admin-when-team-members-step-down"" rel=""noopener noreferrer nofollow"">Admin-when-team-members-step-down</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Team-Leader-Selection-Process"" rel=""noopener noreferrer nofollow"">Team-Leader-Selection-Process</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Managing-Editor-Handover"" rel=""noopener noreferrer nofollow"">Managing-Editor-Handover</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Checklist-for-Sabbaticals"" rel=""noopener noreferrer nofollow"">Checklist-for-Sabbaticals</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/New-Publications-Policy"" rel=""noopener noreferrer nofollow"">New Publications Policy</a> </li> </ul> <h3>Project Management</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Meeting-Report-Template"" rel=""noopener noreferrer nofollow"">Meeting Report Template</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Meeting-Minutes-Template"" rel=""noopener noreferrer nofollow"">Meeting Minutes Template</a> </li> </ul> <h3>Project Structure</h3> <ul> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Editorial-Team"" rel=""noopener noreferrer nofollow"">Editorial Team</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Technical-Team"" rel=""noopener noreferrer nofollow"">Technical Team</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Communication-Team"" rel=""noopener noreferrer nofollow"">Communication Team</a> </li> <li> <a href=""https://github.com/programminghistorian/jekyll/wiki/Global-Team"" rel=""noopener noreferrer nofollow"">Global Team</a> </li> </ul> </div>","","","GitHub; Wiki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VM7ECEQ8","webpage","","","programminghistorian/jekyll: Jekyll-based static site for The Programming Historian","","","","","https://github.com/programminghistorian/jekyll","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:47:26","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Repositório do site estático do <em>Programming Historian</em> baseado em Jekyll</h1> </div>","","","GitHub; jekyll","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DHURJRH","webpage","","","CONTRIBUTING.md at gh-pages · programminghistorian/jekyll","GitHub","","","","https://github.com/programminghistorian/jekyll/blob/gh-pages/.github/CONTRIBUTING.md","Jekyll-based static site for The Programming Historian  - jekyll/CONTRIBUTING.md at gh-pages · programminghistorian/jekyll","","2022-09-01 12:55:34","2022-09-21 13:19:50","2022-08-23 17:49:29","","","","","","","","","","","","","","en","","","","","","","","<div data-schema-version=""8""><h1>Contributing</h1> <p>Documento em markown escrito em inglês com links para documentação sobre contribuições técnicas na Wiki do projeto e também com link para a aba contribuições do site (contribuir com conteúdo).</p> <p>Encontramos também a política anti-assédio do projeto.</p> </div>; <div data-schema-version=""8""><h1>Sugestão</h1> <p>O documento foi atualizado pela última vez em maio de 2017 (Latest commit <a href=""https://github.com/programminghistorian/jekyll/commit/0389b438144dcc6fe8b87360982771fb297ec89a"" rel=""noopener noreferrer nofollow"">0389b43</a> on 6 May 2017) e ainda consta o nome de Amanda Visconti como Ombudsperson. Não constam os nomes dos Ombudsperson da equipe em francês e português.</p> <p>Minha sugestão é incluir todos os nomes atualizados.</p> </div>","","","GitHub; jekyll","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
